proxy,position,speed
HTTP://183.220.71.200:8123,四川省雅安市  移动,2秒
HTTP://218.86.137.185:8090,贵州省贵阳市  电信,0.9秒
HTTP://183.140.165.182:3128,浙江省嘉兴市  电信,0.4秒
HTTP://223.85.16.50:8123,四川省广元市  移动,1秒
HTTP://223.151.83.87:9000,湖南省常德市  电信,2秒
HTTP://220.160.152.51:8090,福建省厦门市  电信,2秒
HTTP://112.18.182.170:8123,四川省资阳市  移动,1.0秒
HTTP://182.246.38.35:8090,云南省红河哈尼族彝族自治州  电信,3秒
HTTP://27.192.41.177:8090,山东省潍坊市  联通,3秒
HTTP://139.227.112.76:8090,上海市  联通,0.5秒
HTTP://220.189.96.99:3128,浙江省嘉兴市  电信,3秒
HTTP://39.182.252.27:8123,浙江省台州市  移动,3秒
HTTP://119.96.232.239:8090,湖北省武汉市  电信,1秒
HTTP://112.18.179.139:8123,四川省资阳市  移动,1秒
HTTP://112.19.176.100:8123,四川省攀枝花市  移动,2秒
HTTP://140.75.157.208:8090,山东省青岛市  电信,1秒
HTTP://115.228.105.181:3128,浙江省嘉兴市  电信,3秒
HTTP://171.37.73.228:8090,广西壮族自治区南宁市  联通,2秒
HTTP://39.189.87.221:8123,浙江省台州市  移动,2秒
HTTP://113.247.25.231:9000,湖南省长沙市  电信,3秒
HTTP://112.15.22.31:8123,浙江省台州市  移动,0.8秒
HTTP://223.92.187.113:8123,浙江省温州市  移动,2秒
HTTP://112.15.69.162:8123,浙江省台州市  移动,3秒
HTTP://115.228.107.110:3128,浙江省嘉兴市  电信,3秒
HTTP://183.141.67.92:3128,浙江省嘉兴市  电信,3秒
HTTP://118.81.70.131:8090,山西省太原市  联通,0.8秒
HTTP://111.9.79.180:8123,四川省资阳市  移动,3秒
HTTP://36.57.205.151:8090,安徽省蚌埠市  电信,3秒
HTTP://113.124.12.113:8090,山东省青岛市  电信,1秒
HTTP://1.56.131.5:8090,黑龙江省牡丹江市  联通,3秒
HTTP://58.251.132.181:8888,广东省深圳市 联通,3秒
HTTP://183.140.165.190:3128,浙江省嘉兴市  电信,2秒
HTTP://183.223.34.138:8123,四川省雅安市  移动,0.9秒
HTTP://59.55.181.107:9000,江西省吉安市  电信,3秒
HTTP://122.243.11.209:9000,浙江省金华市  电信,0.5秒
HTTP://219.141.225.149:80,北京市  电信,1秒
HTTP://117.147.200.17:8123,浙江省台州市  移动,3秒
HTTP://223.243.95.123:8090,安徽省阜阳市  电信,1秒
HTTP://106.5.25.116:9000,江西省吉安市  电信,3秒
HTTP://117.80.87.170:8090,江苏省苏州市  电信,3秒
HTTP://221.182.110.184:8123,四川省雅安市  移动,1秒
HTTP://112.64.31.217:8090,上海市  联通,3秒
HTTP://110.19.159.187:8090,内蒙古自治区呼和浩特市  联通,0.9秒
HTTP://175.184.165.87:8090,青海省西宁市  联通,3秒
HTTP://218.92.227.166:10000,江苏省盐城市  电信,1秒
HTTP://124.133.156.244:8090,山东省济南市  联通,0.4秒
HTTP://39.188.179.121:8123,浙江省台州市  移动,3秒
HTTP://182.40.160.220:8090,山东省青岛市  电信,2秒
HTTP://112.19.129.70:8123,四川省巴中市  移动,0.7秒
HTTP://119.96.234.64:8090,湖北省武汉市  电信,0.8秒
HTTP://122.246.147.223:8090,浙江省宁波市  电信,0.5秒
HTTP://112.45.113.163:8123,四川省宜宾市  移动,2秒
HTTP://112.64.31.29:8090,上海市  联通,2秒
HTTP://115.210.254.193:9000,浙江省金华市  电信,1秒
HTTP://113.134.54.200:8123,陕西省西安市  电信,2秒
HTTP://119.131.97.187:8090,广东省广州市  电信,2秒
HTTP://182.201.0.36:8090,辽宁省大连市  电信,0.6秒
HTTP://49.113.220.38:8090,新疆维吾尔自治区乌鲁木齐市  电信,0.9秒
HTTP://183.141.175.161:3128,浙江省嘉兴市  电信,1秒
HTTP://183.246.166.43:8123,浙江省台州市  移动,3秒
HTTP://117.162.173.182:8123,江西省抚州市  移动,1秒
HTTP://58.247.68.196:8090,上海市  联通,3秒
HTTP://117.162.82.219:8123,江西省吉安市  移动,2秒
HTTP://119.131.96.47:8090,广东省广州市  电信,2秒
HTTP://182.90.3.63:8090,广西壮族自治区梧州市  联通,3秒
HTTP://171.109.58.115:8090,广西壮族自治区柳州市  电信,3秒
HTTP://106.5.25.85:9000,江西省吉安市  电信,3秒
HTTP://39.182.224.32:8123,浙江省台州市  移动,2秒
HTTP://117.174.199.247:8123,四川省广元市  移动,3秒
HTTP://218.204.102.203:8123,江西省吉安市  移动,2秒
HTTP://113.58.231.206:8090,海南省海口市  联通,1秒
HTTP://112.15.125.249:8123,浙江省台州市  移动,2秒
HTTP://115.46.79.207:8123,广西壮族自治区北海市  联通,3秒
HTTP://110.19.156.112:8090,内蒙古自治区呼和浩特市  联通,1秒
HTTP://116.25.9.221:8090,广东省深圳市  电信,3秒
HTTP://218.86.138.97:8090,贵州省贵阳市  电信,2秒
HTTP://59.108.4.32:9000,北京市  方正宽带,2秒
HTTP://221.179.253.5:8123,西藏自治区拉萨市  移动,3秒
HTTP://182.100.227.131:9000,江西省吉安市  电信,2秒
HTTP://112.19.220.42:8123,四川省广安市  移动,0.7秒
HTTP://223.86.73.113:8123,四川省广安市  移动,3秒
HTTP://113.76.163.191:37564,广东省珠海市  电信,3秒
HTTP://58.247.70.73:8090,上海市  联通,1秒
HTTP://125.123.84.11:3128,浙江省嘉兴市  电信,0.5秒
HTTP://218.64.40.244:8090,江西省南昌市  电信,1秒
HTTP://117.162.171.8:8123,江西省抚州市  移动,1秒
HTTP://115.228.108.47:3128,浙江省嘉兴市  电信,2秒
HTTP://183.23.216.17:8090,广东省东莞市  电信,2秒
HTTP://123.245.4.178:8090,辽宁省沈阳市  电信,1秒
HTTP://175.184.160.68:8090,青海省西宁市  联通,2秒
HTTP://113.68.82.183:8090,广东省广州市  电信,2秒
HTTP://220.176.128.226:9000,江西省吉安市  电信,1秒
HTTP://218.86.136.93:8090,贵州省贵阳市  电信,1秒
HTTP://218.204.140.106:8001,江西省赣州市  移动,1秒
HTTP://223.151.113.41:9000,湖南省常德市  电信,1秒
HTTP://112.195.110.126:9000,四川省自贡市  联通,1秒
HTTP://118.81.68.159:8090,山西省太原市  联通,2秒
HTTP://111.193.48.235:8090,北京市  联通,3秒
HTTP://182.201.1.221:8090,辽宁省大连市  电信,1秒
HTTP://182.100.226.17:9000,江西省吉安市  电信,3秒
HTTP://110.73.6.5:8123,广西壮族自治区南宁市  联通,3秒
HTTP://118.239.250.14:9000,湖南省常德市  电信,3秒
HTTP://117.162.111.5:8123,江西省鹰潭市  移动,2秒
HTTP://122.232.229.105:3128,浙江省嘉兴市  电信,0.6秒
HTTP://183.230.53.33:8123,重庆市  移动,1秒
HTTP://112.19.155.197:8123,四川省广安市  移动,2秒
HTTP://117.43.56.93:9000,江西省景德镇市  电信,2秒
HTTP://111.78.143.41:9000,江西省吉安市  电信,0.8秒
HTTP://122.137.213.80:8090,吉林省吉林市  联通,1.0秒
HTTP://219.82.31.245:80,浙江省杭州市 华数宽带 广电网,3秒
HTTP://221.205.89.19:8090,山西省大同市  联通,0.4秒
HTTP://183.223.213.241:8123,四川省雅安市  移动,3秒
HTTP://183.222.164.133:8123,四川省雅安市  移动,1秒
HTTP://171.37.51.90:8090,广西壮族自治区南宁市  联通,2秒
HTTP://218.86.137.218:8090,贵州省贵阳市  电信,0.8秒
HTTP://183.140.165.241:3128,浙江省嘉兴市  电信,1秒
HTTP://14.106.240.222:80,重庆市  电信,0.4秒
HTTP://183.223.207.11:8123,四川省雅安市  移动,1秒
HTTP://112.44.204.52:8123,四川省绵阳市  移动,0.4秒
HTTP://117.149.217.50:8123,浙江省台州市  移动,0.6秒
HTTP://183.141.69.146:3128,浙江省嘉兴市  电信,2秒
HTTP://27.192.41.238:8090,山东省潍坊市  联通,2秒
HTTP://117.174.196.46:8123,四川省广元市  移动,1秒
HTTP://117.175.102.223:8123,四川省广元市  移动,1秒
HTTP://125.117.129.0:9000,浙江省金华市  电信,1秒
HTTP://182.201.0.200:8090,辽宁省大连市  电信,2秒
HTTP://122.232.230.129:3128,浙江省嘉兴市  电信,3秒
HTTP://122.244.38.11:37564,浙江省宁波市  电信,2秒
HTTP://119.55.201.200:80,吉林省白山市  联通,2秒
HTTP://222.95.251.118:8090,江苏省南京市  电信,1秒
HTTP://115.228.63.165:3128,浙江省嘉兴市  电信,1秒
HTTP://182.101.221.163:9000,江西省吉安市  电信,2秒
HTTP://111.9.232.216:8123,四川省雅安市  移动,3秒
HTTP://140.246.97.220:8090,山东省青岛市  电信,1秒
HTTP://39.182.137.217:8123,浙江省台州市  移动,2秒
HTTP://106.5.26.140:9000,江西省吉安市  电信,1秒
HTTP://183.141.77.201:3128,浙江省嘉兴市  电信,0.8秒
HTTP://182.246.38.202:8090,云南省红河哈尼族彝族自治州  电信,3秒
HTTP://183.223.33.149:8123,四川省雅安市  移动,3秒
HTTP://183.223.208.71:8123,四川省雅安市  移动,3秒
HTTP://182.101.221.235:9000,江西省吉安市  电信,2秒
HTTP://119.96.232.71:8090,湖北省武汉市  电信,3秒
HTTP://27.12.172.172:8090,重庆市  联通,1秒
HTTP://58.247.68.166:8090,上海市  联通,2秒
HTTP://183.220.245.105:8123,四川省雅安市  移动,2秒
HTTP://117.162.134.128:8123,江西省上饶市  移动,1秒
HTTP://115.228.60.31:3128,浙江省嘉兴市  电信,2秒
HTTP://218.86.136.141:8090,贵州省贵阳市  电信,1秒
HTTP://117.173.21.28:8123,四川省雅安市  移动,3秒
HTTP://117.162.196.176:8123,江西省宜春市  移动,2秒
HTTP://183.141.168.200:3128,浙江省嘉兴市  电信,2秒
HTTP://183.141.168.34:3128,浙江省嘉兴市  电信,0.6秒
HTTP://218.86.137.164:8090,贵州省贵阳市  电信,3秒
HTTP://125.123.86.229:3128,浙江省嘉兴市  电信,2秒
HTTP://59.55.110.102:8090,江西省南昌市  电信,2秒
HTTP://182.101.223.17:9000,江西省吉安市  电信,2秒
HTTP://122.246.146.68:8090,浙江省宁波市  电信,1秒
HTTP://182.101.221.154:9000,江西省吉安市  电信,0.7秒
HTTP://183.218.159.211:8123,江西省南昌市  移动,3秒
HTTP://182.139.168.251:8090,四川省成都市  电信,3秒
HTTP://182.139.168.82:8090,四川省成都市  电信,2秒
HTTP://171.36.164.53:8090,广西壮族自治区南宁市  联通,2秒
HTTP://111.180.128.61:9000,湖北省十堰市  电信,2秒
HTTP://140.246.99.111:8090,山东省青岛市  电信,3秒
HTTP://175.184.164.23:8090,青海省西宁市  联通,2秒
HTTP://183.222.155.31:8123,四川省雅安市  移动,2秒
HTTP://219.142.192.196:209,北京市  电信,3秒
HTTP://219.142.192.196:5419,北京市  电信,2秒
HTTP://27.41.107.234:8090,广东省江门市  联通,3秒
HTTP://27.192.42.242:8090,山东省潍坊市  联通,1秒
HTTP://183.141.64.38:3128,浙江省嘉兴市  电信,1秒
HTTP://115.228.52.183:3128,浙江省嘉兴市  电信,0.5秒
HTTP://110.85.62.35:8090,福建省福州市  电信,1秒
HTTP://117.175.38.160:8123,四川省资阳市  移动,2秒
HTTP://182.100.225.124:9000,江西省吉安市  电信,3秒
HTTP://139.226.177.174:8090,上海市  联通,3秒
HTTP://171.37.145.11:8090,广西壮族自治区南宁市  联通,1秒
HTTP://221.0.54.229:8090,山东省济南市  联通,1秒
HTTP://218.63.138.193:8090,云南省昆明市  电信,1秒
HTTP://183.211.85.226:8123,江苏省苏州市  移动,0.3秒
HTTP://61.166.62.20:8090,云南省红河哈尼族彝族自治州  电信,3秒
HTTP://111.9.232.211:8123,四川省雅安市  移动,1秒
HTTP://182.101.221.139:9000,江西省吉安市  电信,3秒
HTTP://124.202.169.50:8001,北京市  鹏博士宽带,2秒
HTTP://117.162.157.14:8123,江西省抚州市  移动,3秒
HTTP://183.223.136.92:8123,四川省攀枝花市  移动,3秒
HTTP://182.201.0.246:8090,辽宁省大连市  电信,0.8秒
HTTP://117.177.243.53:80,四川省内江市  移动,3秒
HTTP://117.177.44.127:8123,四川省攀枝花市  移动,3秒
HTTP://122.232.228.82:3128,浙江省嘉兴市  电信,1秒
HTTP://182.40.162.51:8090,山东省青岛市  电信,3秒
HTTP://115.212.163.218:9000,浙江省金华市  电信,1秒
HTTP://115.228.107.166:3128,浙江省嘉兴市  电信,1秒
HTTP://14.114.159.116:8888,广东省中山市  电信,3秒
HTTP://219.142.192.196:207,北京市  电信,1秒
HTTP://125.122.140.186:37564,浙江省杭州市  电信,1秒
HTTP://183.141.64.245:3128,浙江省嘉兴市  电信,2秒
HTTP://223.86.129.17:8123,四川省广安市  移动,3秒
HTTP://211.141.130.114:8118,江西省赣州市  移动,2秒
HTTP://183.141.68.141:3128,浙江省嘉兴市  电信,1秒
HTTP://218.86.137.80:8090,贵州省贵阳市  电信,3秒
HTTP://106.5.26.103:9000,江西省吉安市  电信,3秒
HTTP://183.223.172.33:8123,四川省南充市  移动,3秒
HTTP://219.142.192.196:1348,北京市  电信,2秒
HTTP://49.75.2.185:8118,江苏省苏州市  电信,3秒
HTTP://223.94.135.251:8123,浙江省台州市  移动,2秒
HTTP://113.128.104.253:9000,山东省济南市  电信,0.6秒
HTTP://171.214.204.240:8090,四川省成都市  电信,3秒
HTTP://171.37.217.109:8090,广西壮族自治区南宁市  联通,1秒
HTTP://117.25.106.190:8090,福建省福州市  电信,2秒
HTTP://119.96.232.10:8090,湖北省武汉市  电信,0.6秒
HTTP://183.220.106.124:8123,四川省雅安市  移动,3秒
HTTP://182.201.1.171:8090,辽宁省大连市  电信,2秒
HTTP://121.31.149.36:8123,广西壮族自治区北海市  联通,1秒
HTTP://223.86.70.155:8123,四川省雅安市  移动,1秒
HTTP://183.216.100.88:8123,江西省南昌市  移动,1秒
HTTP://182.201.1.105:8090,辽宁省大连市  电信,2秒
HTTP://183.141.69.9:3128,浙江省嘉兴市  电信,1秒
HTTP://111.9.232.4:8123,四川省雅安市  移动,3秒
HTTP://219.140.136.181:8090,湖北省武汉市  电信,0.8秒
HTTP://116.231.100.144:8090,上海市 长宁/普陀区 电信,2秒
HTTP://117.162.116.4:8123,江西省上饶市  移动,1秒
HTTP://117.173.121.186:8123,四川省广元市  移动,1秒
HTTP://119.96.235.209:8090,湖北省武汉市  电信,2秒
HTTP://117.25.106.140:8090,福建省福州市  电信,1秒
HTTP://116.231.100.129:8090,上海市 长宁/普陀区 电信,2秒
HTTP://117.175.208.198:8123,四川省阿坝藏族羌族自治州  移动,0.3秒
HTTP://117.177.171.216:8123,四川省广元市  移动,2秒
HTTP://219.142.192.196:2461,北京市  电信,2秒
HTTP://119.101.236.231:9000,湖北省十堰市  电信,3秒
HTTP://182.201.0.31:8090,辽宁省大连市 电信,1秒
HTTP://183.222.164.180:8123,四川省雅安市  移动,2秒
HTTP://27.28.242.167:9000,湖北省十堰市  电信,1秒
HTTP://117.176.41.240:8123,四川省巴中市  移动,1秒
HTTP://117.173.120.92:8123,四川省广元市  移动,0.9秒
HTTP://222.240.34.20:9000,湖南省长沙市  电信,1秒
HTTP://115.228.105.76:3128,浙江省嘉兴市  电信,1秒
HTTP://125.123.84.210:3128,浙江省嘉兴市  电信,2秒
HTTP://117.171.12.37:8123,江西省南昌市  移动,3秒
HTTP://117.177.181.126:8123,四川省内江市  移动,2秒
HTTP://119.96.232.67:8090,湖北省武汉市  电信,0.6秒
HTTP://223.166.222.28:8090,上海市  联通,2秒
HTTP://182.246.38.137:8090,云南省红河哈尼族彝族自治州  电信,2秒
HTTP://183.223.201.113:8123,四川省雅安市  移动,2秒
HTTP://183.140.165.231:3128,浙江省嘉兴市  电信,3秒
HTTP://219.142.192.196:4887,北京市  电信,3秒
HTTP://125.117.124.10:9000,浙江省金华市  电信,2秒
HTTP://175.184.167.23:8090,青海省西宁市  联通,1秒
HTTP://115.228.107.19:3128,浙江省嘉兴市  电信,1秒
HTTP://113.124.13.194:8090,山东省青岛市  电信,0.9秒
HTTP://183.220.199.211:8123,四川省广元市  移动,3秒
HTTP://171.214.204.123:8090,四川省成都市  电信,2秒
HTTP://121.33.85.147:8090,广东省广州市  电信,2秒
HTTP://106.5.25.26:9000,江西省吉安市  电信,1秒
HTTP://219.140.136.18:8090,湖北省武汉市  电信,2秒
HTTP://112.26.164.12:8123,安徽省  移动,3秒
HTTP://183.223.36.251:8123,四川省雅安市  移动,0.5秒
HTTP://211.141.130.112:8118,江西省赣州市  移动,2秒
HTTP://223.85.16.4:8123,四川省广元市  移动,2秒
HTTP://183.247.192.130:8123,浙江省台州市  移动,3秒
HTTP://113.120.106.210:8090,山东省青岛市  电信,2秒
HTTP://112.64.28.34:8090,上海市  联通,2秒
HTTP://117.176.29.22:8123,四川省资阳市  移动,0.6秒
HTTP://117.173.205.74:8123,四川省攀枝花市  移动,2秒
HTTP://115.63.34.249:8090,河南省信阳市  联通,2秒
HTTP://111.79.161.73:9000,江西省景德镇市  电信,0.4秒
HTTP://175.184.161.73:8090,青海省西宁市  联通,1秒
HTTP://117.162.236.39:8123,江西省宜春市  移动,0.6秒
HTTP://115.228.49.41:3128,浙江省嘉兴市  电信,1秒
HTTP://116.27.52.153:8090,广东省茂名市  电信,1秒
HTTP://183.211.115.244:8123,江苏省连云港市  移动,0.5秒
HTTP://223.86.68.110:8123,四川省雅安市  移动,1秒
HTTP://175.184.152.39:8090,青海省西宁市  联通,2秒
HTTP://106.5.27.84:9000,江西省吉安市  电信,3秒
HTTP://113.237.241.30:8090,辽宁省辽阳市  联通,1秒
HTTP://221.235.80.4:8090,湖北省武汉市  电信,2秒
HTTP://59.36.50.25:8090,广东省东莞市  电信,2秒
HTTP://125.77.139.115:8090,福建省厦门市  电信,3秒
HTTP://182.201.0.48:8090,辽宁省大连市  电信,1秒
HTTP://211.141.130.108:8118,江西省赣州市  移动,2秒
HTTP://115.228.104.52:3128,浙江省嘉兴市  电信,1秒
HTTP://112.44.33.194:8123,四川省成都市  移动,3秒
HTTP://115.227.193.222:3128,浙江省嘉兴市  电信,1秒
HTTP://139.226.112.229:8090,上海市  联通,1秒
HTTP://119.96.233.213:8090,湖北省武汉市  电信,3秒
HTTP://182.113.115.162:8090,河南省许昌市  联通,3秒
HTTP://183.140.161.127:3128,浙江省嘉兴市  电信,0.7秒
HTTP://59.63.19.89:9000,江西省景德镇市  电信,0.7秒
HTTP://117.174.195.202:8123,四川省广元市  移动,3秒
HTTP://39.188.189.167:8123,浙江省台州市  移动,0.8秒
HTTP://113.240.130.117:8090,湖南省长沙市  电信,0.5秒
HTTP://171.109.58.147:8090,广西壮族自治区柳州市  电信,2秒
HTTP://183.141.73.145:3128,浙江省嘉兴市  电信,1秒
HTTP://223.151.83.230:9000,湖南省常德市  电信,0.6秒
HTTP://183.222.86.208:8123,四川省攀枝花市  移动,2秒
HTTP://119.101.145.47:9000,湖北省十堰市  电信,0.6秒
HTTP://117.162.95.2:8123,江西省吉安市  移动,2秒
HTTP://117.173.200.135:8123,四川省攀枝花市  移动,3秒
HTTP://220.185.102.6:3128,浙江省嘉兴市  电信,0.6秒
HTTP://183.223.200.120:8123,四川省雅安市  移动,2秒
HTTP://112.112.137.233:8090,云南省昆明市  电信,1秒
HTTP://218.85.106.163:8090,福建省厦门市  电信,1秒
HTTP://60.161.20.74:8090,云南省红河哈尼族彝族自治州  电信,3秒
HTTP://110.73.5.238:8123,广西壮族自治区南宁市  联通,2秒
HTTP://60.161.20.69:8090,云南省红河哈尼族彝族自治州  电信,1秒
HTTP://183.141.69.21:3128,浙江省嘉兴市  电信,1秒
HTTP://117.172.78.153:8123,四川省攀枝花市  移动,3秒
HTTP://183.222.164.43:8123,四川省雅安市  移动,2秒
HTTP://117.139.29.206:8123,四川省广元市  移动,1秒
HTTP://223.85.83.207:8123,四川省甘孜藏族自治州  移动,1秒
HTTP://115.193.172.45:8090,浙江省杭州市  电信,3秒
HTTP://125.119.98.126:8090,浙江省杭州市  电信,0.5秒
HTTP://27.155.150.94:8090,福建省福州市  电信,2秒
HTTP://110.90.206.63:8090,福建省福州市  电信,3秒
HTTP://112.19.0.103:8123,四川省广元市  移动,0.9秒
HTTP://183.141.71.98:3128,浙江省嘉兴市  电信,0.7秒
HTTP://111.9.137.43:8123,四川省广安市  移动,1秒
HTTP://139.227.112.6:8090,上海市  联通,0.5秒
HTTP://112.64.30.191:8090,上海市  联通,3秒
HTTP://122.237.235.79:8090,浙江省绍兴市  电信,0.6秒
HTTP://49.68.29.164:9000,江苏省徐州市  电信,3秒
HTTP://221.235.81.184:8090,湖北省武汉市  电信,0.4秒
HTTP://112.44.32.22:8123,四川省成都市  移动,1秒
HTTP://219.142.192.196:14,北京市  电信,1秒
HTTP://222.140.62.235:8090,河南省许昌市  联通,1秒
HTTP://139.226.113.231:8090,上海市  联通,3秒
HTTP://116.231.108.147:8090,上海市 长宁/普陀区 电信,2秒
HTTP://49.94.33.12:3128,江苏省南京市 全省共用出口 电信,3秒
HTTP://183.141.76.139:3128,浙江省嘉兴市  电信,2秒
HTTP://123.9.164.118:8090,河南省许昌市  联通,1秒
HTTP://14.106.245.1:80,重庆市  电信,3秒
HTTP://223.151.208.191:9000,湖南省常德市  电信,2秒
HTTP://118.229.239.7:8118,北京市 邮电大学 教育网,3秒
HTTP://112.195.86.204:9000,四川省自贡市  联通,0.5秒
HTTP://218.240.157.205:80,北京市  电信,2秒
HTTP://123.245.6.112:8090,辽宁省沈阳市  电信,0.7秒
HTTP://117.139.149.208:8123,四川省成都市  移动,3秒
HTTP://27.192.42.181:8090,山东省潍坊市  联通,0.4秒
HTTP://220.176.129.167:9000,江西省吉安市  电信,3秒
HTTP://180.166.56.47:80,上海市  电信,1秒
HTTP://223.151.36.208:9000,湖南省常德市  电信,1秒
HTTP://113.68.83.140:8090,广东省广州市  电信,0.7秒
HTTP://117.177.176.115:8123,四川省内江市  移动,2秒
HTTP://223.85.98.20:8123,四川省绵阳市  移动,3秒
HTTP://117.162.232.139:8123,江西省宜春市  移动,2秒
HTTP://182.100.225.76:9000,江西省吉安市  电信,2秒
HTTP://117.162.255.194:8123,江西省宜春市  移动,2秒
HTTP://183.220.106.80:8123,四川省雅安市  移动,1秒
HTTP://117.175.111.153:8123,四川省广元市  移动,1秒
HTTP://223.85.17.103:8123,四川省广元市  移动,1秒
HTTP://112.18.64.153:8123,四川省广安市  移动,2秒
HTTP://183.207.228.6:9003,江苏省南京市 全省共用出口 移动,3秒
HTTP://27.16.207.84:8090,湖北省武汉市  电信,2秒
HTTP://39.188.32.107:8123,浙江省宁波市  移动,1秒
HTTP://117.172.78.73:8123,四川省攀枝花市  移动,3秒
HTTP://220.176.129.55:9000,江西省吉安市  电信,2秒
HTTP://117.177.227.32:8123,四川省雅安市  移动,3秒
HTTP://123.245.3.220:8090,辽宁省沈阳市  电信,3秒
HTTP://120.203.149.163:8118,江西省赣州市  移动,1秒
HTTP://117.21.221.3:9000,江西省赣州市 电信机房 电信,3秒
HTTP://183.222.166.62:8123,四川省雅安市  移动,2秒
HTTP://117.162.107.163:8123,江西省鹰潭市  移动,3秒
HTTP://117.162.135.218:8123,江西省上饶市  移动,1秒
HTTP://183.220.192.164:8123,四川省广元市  移动,2秒
HTTP://218.64.146.227:9000,江西省萍乡市  电信,1.0秒
HTTP://112.26.164.39:8123,安徽省  移动,1秒
HTTP://114.224.133.179:8090,江苏省无锡市  电信,0.9秒
HTTP://218.86.136.13:8090,贵州省贵阳市  电信,3秒
HTTP://119.136.34.164:80,广东省深圳市  电信,0.6秒
HTTP://219.140.136.114:8090,湖北省武汉市  电信,0.6秒
HTTP://111.1.132.191:8123,浙江省嘉兴市  移动,2秒
HTTP://113.248.75.17:8080,重庆市  电信,1秒
HTTP://59.55.182.203:9000,江西省吉安市  电信,3秒
HTTP://119.96.232.148:8090,湖北省武汉市  电信,3秒
HTTP://219.135.252.211:8090,广东省广州市  电信,2秒
HTTP://171.109.58.128:8090,广西壮族自治区柳州市  电信,1秒
HTTP://223.86.132.244:8123,四川省广安市  移动,0.5秒
HTTP://183.141.73.117:3128,浙江省嘉兴市  电信,2秒
HTTP://112.19.0.207:8123,四川省广元市  移动,0.7秒
HTTP://117.147.201.107:8123,浙江省台州市  移动,1秒
HTTP://182.139.168.21:8090,四川省成都市  电信,1秒
HTTP://223.86.209.51:8123,四川省广元市  移动,1秒
HTTP://27.28.242.167:9000,湖北省十堰市  电信,0.7秒
HTTP://122.246.148.68:8090,浙江省宁波市  电信,3秒
HTTP://223.87.109.121:8123,四川省巴中市  移动,3秒
HTTP://117.162.83.175:8123,江西省吉安市  移动,1秒
HTTP://115.215.48.19:9000,浙江省宁波市  电信,1秒
HTTP://117.162.245.238:8123,江西省宜春市  移动,1秒
HTTP://117.162.175.100:8123,江西省抚州市  移动,1秒
HTTP://123.245.133.12:8090,辽宁省沈阳市  电信,0.5秒
HTTP://140.75.157.76:8090,山东省青岛市  电信,3秒
HTTP://117.162.86.219:8123,江西省吉安市  移动,0.5秒
HTTP://117.176.12.32:8123,四川省资阳市  移动,1秒
HTTP://183.220.241.99:8123,四川省雅安市  移动,1秒
HTTP://117.168.100.116:8123,江西省南昌市  移动,0.3秒
HTTP://171.37.144.65:8090,广西壮族自治区南宁市  联通,2秒
HTTP://117.162.249.160:8123,江西省宜春市  移动,2秒
HTTP://112.112.136.153:8090,云南省昆明市  电信,1秒
HTTP://171.109.59.0:8090,广西壮族自治区柳州市  电信,2秒
HTTP://222.95.249.115:3128,江苏省南京市  电信,0.9秒
HTTP://117.174.194.151:8123,四川省广元市  移动,2秒
HTTP://117.177.169.66:8123,四川省广元市  移动,3秒
HTTP://219.154.233.170:8090,河南省信阳市  联通,3秒
HTTP://121.33.84.205:8090,广东省广州市  电信,0.5秒
HTTP://117.175.108.124:8123,四川省广元市  移动,0.8秒
HTTP://223.86.216.21:8123,四川省广元市  移动,2秒
HTTP://183.247.195.123:8123,浙江省台州市  移动,3秒
HTTP://123.154.240.203:9000,浙江省温州市  联通,1秒
HTTP://219.137.210.162:8090,广东省广州市  电信,3秒
HTTP://123.148.167.222:8090,浙江省衢州市  联通,0.9秒
HTTP://115.228.108.169:3128,浙江省嘉兴市  电信,3秒
HTTP://125.117.129.15:9000,浙江省金华市  电信,1秒
HTTP://220.176.131.168:9000,江西省吉安市  电信,3秒
HTTP://139.227.113.144:8090,上海市  联通,3秒
HTTP://223.151.113.18:9000,湖南省常德市  电信,1秒
HTTP://219.142.192.196:254,北京市  电信,0.8秒
HTTP://183.223.40.129:8123,四川省甘孜藏族自治州  移动,0.3秒
HTTP://116.231.110.90:8090,上海市 长宁/普陀区 电信,0.4秒
HTTP://183.220.241.66:8123,四川省雅安市  移动,3秒
HTTP://114.249.16.38:8090,北京市  联通,1秒
HTTP://223.151.250.91:9000,湖南省常德市  电信,1秒
HTTP://118.249.25.239:9000,湖南省长沙市  电信,3秒
HTTP://140.255.96.146:8090,山东省青岛市  电信,3秒
HTTP://117.168.59.236:8123,江西省南昌市  移动,2秒
HTTP://112.19.121.141:8123,四川省巴中市  移动,2秒
HTTP://116.231.97.246:8090,上海市 长宁/普陀区 电信,1秒
HTTP://183.222.154.242:8123,四川省雅安市  移动,3秒
HTTP://183.216.99.42:8123,江西省南昌市  移动,1秒
HTTP://182.40.163.6:8090,山东省青岛市  电信,3秒
HTTP://223.87.186.58:8123,四川省资阳市  移动,2秒
HTTP://117.87.172.137:9000,江苏省徐州市  电信,3秒
HTTP://116.27.57.91:8090,广东省茂名市  电信,2秒
HTTP://112.45.113.27:8123,四川省宜宾市  移动,3秒
HTTP://112.19.124.51:8123,四川省巴中市  移动,0.8秒
HTTP://223.86.216.87:8123,四川省广元市  移动,1秒
HTTP://223.86.142.171:8123,四川省广安市  移动,1秒
