nid,pid,title,raw_title,detail_url,view_price,view_fee,item_loc,view_sales,comment_count,user_id,nick
615904587160,,Apple/苹果 iPhone 8 Plus 苹果8plus国行正品8p iphone8x手机代,Apple/苹果 iPhone 8 Plus 苹果8plus国行正品8p iphone8x手机8代,//item.taobao.com/item.htm?id\u003d615904587160\u0026ns\u003d1\u0026abbucket\u003d13#detail,1900.00,0.00,广东 深圳,2602人付款,320,2210049042,ysdee9
590267526173,,当天发优惠2500元24期分期Huawei/华为 P30 Pro官方旗舰店正品荣耀p30pro直降mate30全网通5g手机新版p40 pro,当天发优惠2500元24期分期Huawei/华为 P30 Pro官方旗舰店正品荣耀p30pro直降mate30全网通5g手机新版p40 pro,//detail.tmall.com/item.htm?id\u003d590267526173\u0026ns\u003d1\u0026abbucket\u003d13,3188.00,0.00,广东 深圳,294人付款,7404,1800399917,同步飞扬数码专营店
607173967753,,优惠300元【24期免息】 HUAWEI/华为 Mate 30  5G手机官方旗舰店p30正品mate30pro直降荣耀mate40全网p40pro,优惠300元【24期免息】 HUAWEI/华为 Mate 30  5G手机官方旗舰店p30正品mate30pro直降荣耀mate40全网p40pro,//detail.tmall.com/item.htm?id\u003d607173967753\u0026ns\u003d1\u0026abbucket\u003d13,4499.00,0.00,广东 深圳,1419人付款,1329,2215302589,深蓝港数码旗舰店
616157519856,,现货当天发/24期分期/Huawei/华为 P40 Pro 5G手机官方旗舰店华为p40pro全网通官网正品mate30新品nova6上市,现货当天发/24期分期/Huawei/华为 P40 Pro 5G手机官方旗舰店华为p40pro全网通官网正品mate30新品nova6上市,//detail.tmall.com/item.htm?id\u003d616157519856\u0026ns\u003d1\u0026abbucket\u003d13,4188.00,0.00,北京,185人付款,13,2924891464,京联通达数码旗舰店
605657538201,,【享6期免息】SMARTISAN/锤子坚果Pro3手机新品高通骁龙855Plus大电池四摄智能手机官方旗舰店,【享6期免息】SMARTISAN/锤子坚果Pro3手机 新品高通骁龙855Plus大电池四摄智能手机官方旗舰店,//detail.tmall.com/item.htm?id\u003d605657538201\u0026ns\u003d1\u0026abbucket\u003d13,2399.00,0.00,广东 深圳,2273人付款,6412,2201137262907,坚果手机旗舰店
609061050069,,24期免息+直降300元当天发【新品】Huawei/华为nova 6 5G/nova 6 4G华为官网官方旗舰店正品P30p5g手机现货,24期免息+直降300元当天发【新品】Huawei/华为nova 6 5G/nova 6 4G华为官网官方旗舰店正品P30p5g手机现货,//detail.tmall.com/item.htm?id\u003d609061050069\u0026ns\u003d1\u0026abbucket\u003d13,2999.00,0.00,安徽 合肥,358人付款,419,1684634320,小淘器数码专营店
616054990638,,分期免息Apple/苹果 iPhone 8 Plus 正品苹果8代iphone8p国行手机,分期免息Apple/苹果 iPhone 8 Plus 正品苹果8代iphone8p国行手机,//item.taobao.com/item.htm?id\u003d616054990638\u0026ns\u003d1\u0026abbucket\u003d13#detail,2080.00,0.00,广东 深圳,490人付款,32,716665928,菲菲扬扬79
602657142857,,【24期免息/现货速发！】苹果11 Apple/iPhone 11苹果手机新款全网通国行 原装手机苹果正品xrxs,【24期免息/现货速发！】苹果11 Apple/iPhone 11苹果手机iPhonese2019新款全网通国行 原装手机苹果正品xrxs,//detail.tmall.com/item.htm?id\u003d602657142857\u0026ns\u003d1\u0026abbucket\u003d13,5499.00,0.00,广东 广州,730人付款,5684,713805254,中国移动手机官方旗舰店
614835107629,,【6期免息 现货速发】Huawei/华为p40 pro手机官网官方旗舰店正品5g手机徕卡四摄麒麟990芯片50倍变焦新品p40,【6期免息 现货速发】Huawei/华为p40 pro手机官网官方旗舰店正品5g手机徕卡四摄麒麟990芯片50倍变焦新品p40,//detail.tmall.com/item.htm?id\u003d614835107629\u0026ns\u003d1\u0026abbucket\u003d13,4188.00,0.00,安徽 合肥,104人付款,7,1684634320,小淘器数码专营店
612013975659,,新品Xiaomi/小米 小米10官方全网通Pro骁龙865手机旗舰9pro 5G,新品Xiaomi/小米 小米10官方全网通Pro骁龙865手机旗舰9pro 5G,//item.taobao.com/item.htm?id\u003d612013975659\u0026ns\u003d1\u0026abbucket\u003d13#detail,3699.00,0.00,广东 深圳,3258人付款,8080,75859100,heatlinda
611868931388,,【24期免息】OPPO Reno3元气版5g手机新款上市oppo官方旗舰店opporeno3pro5g版 0ppo未来xr17r19 0pp0renoace,【24期免息】OPPO Reno3元气版5g手机新款上市oppo官方旗舰店opporeno3pro5g版 0ppo未来xr17r19 0pp0renoace,//detail.tmall.com/item.htm?id\u003d611868931388\u0026ns\u003d1\u0026abbucket\u003d13,2999.00,0.00,广东 广州,744人付款,724,1748529144,oppo平实专卖店
558762359613,,【顺丰速发】Apple/苹果 iPhone 8 Plus 全网通4G智能手机苹果8P iPhone xs max 11Pro,【顺丰速发】Apple/苹果 iPhone 8 Plus 全网通4G智能手机 iphone 8苹果8P iPhone xs max 11Pro,//detail.tmall.com/item.htm?id\u003d558762359613\u0026ns\u003d1\u0026abbucket\u003d13,4229.00,0.00,北京,20人付款,11783,713805254,中国移动手机官方旗舰店
606698603103,,优惠1400当天发24期免息HUAWEI/华为Mate 30 5G版手机官方旗舰店正品mate30pro5g全网通p30荣耀mate40折叠p40,优惠1400当天发24期免息HUAWEI/华为Mate 30 5G版手机官方旗舰店正品mate30pro5g全网通p30荣耀mate40折叠p40,//detail.tmall.com/item.htm?id\u003d606698603103\u0026ns\u003d1\u0026abbucket\u003d13,3999.00,0.00,广东 深圳,310人付款,1627,1800399917,同步飞扬数码专营店
612758503702,,【立减100】 vivo z6 全新官网正品5G手机新品vivoz5 vivo手机手机手机,【立减100】 vivo z6 全新官网正品5G手机 vivoz6 vivoz5x新品vivoz5 vivo手机vivoz6 5G手机z5x z6 vivo手机,//detail.tmall.com/item.htm?id\u003d612758503702\u0026ns\u003d1\u0026abbucket\u003d13,2298.00,0.00,江苏 南京,426人付款,228,2928765399,vivo曼尼金专卖店
611675517986,,Samsung/三星 Galaxy S20+ SM-G9860 S20Ultra港行港版韩版5G手机,Samsung/三星 Galaxy S20+ SM-G9860 S20Ultra港行港版韩版5G手机,//item.taobao.com/item.htm?id\u003d611675517986\u0026ns\u003d1\u0026abbucket\u003d13#detail,4568.00,0.00,广东 深圳,1571人付款,713,197110317,点点通讯2009
605633376954,,【下单减100 】vivo iQOO Neo855骁龙手机新品vivoiqooneo vivoiqoo iqooneo855游戏手机官方旗舰店,【下单减100 】vivo iQOO Neo855骁龙手机新品vivoiqooneo vivoiqoo iqooneo855游戏手机 vivo官方旗舰店,//detail.tmall.com/item.htm?id\u003d605633376954\u0026ns\u003d1\u0026abbucket\u003d13,1998.00,0.00,上海,566人付款,3781,1637289231,vivo欧曙专卖店
605646704213,,下单省400 vivo iQOO Neo855版手机官方旗舰店iq00por,下单省400 vivo iQOO Neo855版手机 vivoiqooneo vivoiqoo3 iqooneo2 iqoopro5g ne0 vovi官方旗舰店iq00por,//detail.tmall.com/item.htm?id\u003d605646704213\u0026ns\u003d1\u0026abbucket\u003d13,2198.00,0.00,浙江 杭州,202人付款,1395,1864868535,vivo航鹰专卖店
614728574722,,新品P40现货速发 Huawei/华为 p40 pro 5G麒麟990手机+,新品P40现货速发 Huawei/华为 p40 pro 5G麒麟990手机P40 p40pro+,//item.taobao.com/item.htm?id\u003d614728574722\u0026ns\u003d1\u0026abbucket\u003d13#detail,3988.00,0.00,山东 济南,12人付款,4,1918896933,风一花雪月
608819507503,,【限时优惠200元12期免息】华为旗下荣耀V30 PRO手机新品双模麒麟990 5GSOC芯片相机矩阵手机新正品,【限时优惠200元12期免息】华为旗下荣耀V30 PRO手机新品双模麒麟990 5GSOC芯片相机矩阵手机新正品,//detail.tmall.com/item.htm?id\u003d608819507503\u0026ns\u003d1\u0026abbucket\u003d13,3999.00,0.00,广东 深圳,3904人付款,9712,1114511827,荣耀官方旗舰店
615903514010,,【购机享12期免息】华为旗下荣耀30 Pro/荣耀30 Pro+新品5G手机倍超稳远摄李现同款拍照手机官方旗舰店,【购机享12期免息】华为旗下荣耀30 Pro/荣耀30 Pro+新品5G手机50倍超稳远摄李现同款拍照手机官方旗舰店,//detail.tmall.com/item.htm?id\u003d615903514010\u0026ns\u003d1\u0026abbucket\u003d13,3999.00,0.00,广东 深圳,1509人付款,,1114511827,荣耀官方旗舰店
605867145401,,【直降200】Huawei/华为nova 5z快充AI4800万四摄超级夜景128G内存智能手机华为官方旗舰店,【直降200】Huawei/华为nova 5z快充AI4800万四摄超级夜景128G内存智能手机华为官方旗舰店,//detail.tmall.com/item.htm?id\u003d605867145401\u0026ns\u003d1\u0026abbucket\u003d13,1599.00,0.00,广东 深圳,2.0万+人付款,39001,2838892713,华为官方旗舰店
615972805479,,【百亿补贴专属】Huawei/华为Mate30超级快充4000万徕卡4G智能手机官方旗舰店,【百亿补贴专属】Huawei/华为Mate30超级快充4000万徕卡4G智能手机mate30官方旗舰店,//detail.tmall.com/item.htm?id\u003d615972805479\u0026ns\u003d1\u0026abbucket\u003d13,3699.00,0.00,广东 深圳,3667人付款,99,2838892713,华为官方旗舰店
613017390157,,vivo iQOO3 5G骁龙865处理器55W闪充性能旗舰拍照游戏手机,vivo iQOO3 5G骁龙865处理器55W闪充性能旗舰拍照游戏手机iqoo3,//detail.tmall.com/item.htm?id\u003d613017390157\u0026ns\u003d1\u0026abbucket\u003d13,3598.00,5.00,上海,45人付款,20,725677994,天猫超市
